#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Glycerolipid metabolism,n/a,map00561,2,104,0.271746905520629,0.434459558826191,"Q9LMM0, Q9XI60",,Q9LMM0; Q9XI60
beta-Alanine metabolism,n/a,map00410,1,75,0.520643731519888,0.642127268874528,Q9LSH2,,Q9LSH2
Monobactam biosynthesis,n/a,map00261,2,27,0.0316553404142299,0.192911368642013,"Q9SA18, Q9S702",,Q9SA18; Q9S702
Sulfur metabolism,n/a,map00920,1,71,0.501723032614852,0.629279735822017,Q93WN0,,Q93WN0
Selenocompound metabolism,n/a,map00450,1,30,0.259088705237754,0.422037576456468,Q9SGU9,,Q9SGU9
Plant hormone signal transduction,n/a,map04075,15,496,0.000166396843745133,0.00239426569611053,"Q9LNW3, Q9ZWS7, Q9M7Q5, Q9C9E3, Q9SSM7, Q9LX16, A0A178UED2, Q9FLI3, Q9SRW1, Q6NMM4, Q9LU15, O81888, O65694, A0A178UUI1, Q9SMQ4",,Q9LNW3; Q9ZWS7; Q9M7Q5; Q9C9E3; Q9SSM7; Q9LX16; A0A178UED2; Q9FLI3; Q9SRW1; Q6NMM4; Q9LU15; O81888; O65694; A0A178UUI1; Q9SMQ4
Regulation of actin cytoskeleton,n/a,map04810,2,119,0.324891127198223,0.468784411946182,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Bacterial invasion of epithelial cells,n/a,map05100,1,48,0.377511336978422,0.518702579721015,O82480,,O82480
Pathogenic Escherichia coli infection,n/a,map05130,3,152,0.188436826440726,0.378334403474015,"Q9LQQ9, F4IRU3, O82480",,Q9LQQ9; F4IRU3; O82480
Shigellosis,n/a,map05131,3,241,0.511546011851406,0.633925440523991,"Q9SRZ0, Q9LQQ9, O82480",,Q9SRZ0; Q9LQQ9; O82480
Salmonella infection,n/a,map05132,5,230,0.0782264444367176,0.277543138480957,"Q9LQQ9, Q9XIF4, P27323, O80625, O82480",,Q9LQQ9; Q9XIF4; P27323; O80625; O82480
Fc gamma R-mediated phagocytosis,n/a,map04666,2,106,0.278863276092943,0.440399929927269,"Q9LQQ9, O82480",,Q9LQQ9; O82480
"Glycine, serine and threonine metabolism",n/a,map00260,3,123,0.122378718247923,0.323429469655226,"Q9SA18, Q9S702, Q9SR86",,Q9SA18; Q9S702; Q9SR86
"Tropane, piperidine and pyridine alkaloid biosynthesis",n/a,map00960,2,54,0.101522219076485,0.300505768466397,"Q9ZW15, F4IKM1",,Q9ZW15; F4IKM1
Phenylpropanoid biosynthesis,n/a,map00940,12,280,3.27501871021291E-05,0.000942477606605714,"Q9LNL0, Q9S777, Q9FMR0, Q9FIW4, Q9FMI7, Q9SMU8, Q9LZJ1, Q9SI16, O80912, O22862, O64882, Q9LDA4",,Q9LNL0; Q9S777; Q9FMR0; Q9FIW4; Q9FMI7; Q9SMU8; Q9LZJ1; Q9SI16; O80912; O22862; O64882; Q9LDA4
Starch and sucrose metabolism,n/a,map00500,10,276,0.000523346814819595,0.00645461071610834,"Q9LNE3, F4I1A6, Q42059, Q94A41, Q9FIW4, Q9LIB9, Q9LZJ1, O64882, Q9SU39, Q9STW8",,Q9LNE3; F4I1A6; Q42059; Q94A41; Q9FIW4; Q9LIB9; Q9LZJ1; O64882; Q9SU39; Q9STW8
Cyanoamino acid metabolism,n/a,map00460,3,104,0.0849165432480228,0.291303108625668,"Q9FIW4, Q9LZJ1, O64882",,Q9FIW4; Q9LZJ1; O64882
Hedgehog signaling pathway,n/a,map04340,1,48,0.377511336978422,0.518702579721015,Q9SRZ0,,Q9SRZ0
Hedgehog signaling pathway - fly,n/a,map04341,2,81,0.190440559871629,0.376519885547724,"Q9SRZ0, Q2QAV0",,Q9SRZ0; Q2QAV0
MAPK signaling pathway - plant,n/a,map04016,11,238,3.60001821913685E-05,0.000847640653414948,"Q06402, Q9LNW3, Q9SSM7, Q9LX16, Q9FLI3, Q700C7, Q9LSF1, Q9LW27, O81888, P25819, Q9SMQ4",,Q06402; Q9LNW3; Q9SSM7; Q9LX16; Q9FLI3; Q700C7; Q9LSF1; Q9LW27; O81888; P25819; Q9SMQ4
Plant-pathogen interaction,n/a,map04626,6,339,0.153743039984629,0.352384489876274,"Q5XEP9, Q9LNE7, P27323, Q9LIK5, P43295, O81888",,Q5XEP9; Q9LNE7; P27323; Q9LIK5; P43295; O81888
Photosynthesis - antenna proteins,n/a,map00196,1,40,0.327413301896711,0.467217879841588,A0A178VRB0,,A0A178VRB0
Cell cycle,n/a,map04110,4,206,0.145731717877596,0.352752475984088,"Q9SRZ0, Q9C701, Q39071, O22806",,Q9SRZ0; Q9C701; Q39071; O22806
Cell cycle - yeast,n/a,map04111,4,167,0.0841996442157188,0.294698754755016,"Q9SRZ0, Q9LQQ9, Q9C701, O22806",,Q9SRZ0; Q9LQQ9; Q9C701; O22806
Meiosis - yeast,n/a,map04113,1,126,1,1.03187250996016,O22806,,O22806
Oocyte meiosis,n/a,map04114,3,189,0.437962720848927,0.575798704060264,"Q9SRZ0, Q9LQQ9, O22806",,Q9SRZ0; Q9LQQ9; O22806
Ubiquitin mediated proteolysis,n/a,map04120,1,252,0.73918569766972,0.801042241407772,Q9SRZ0,,Q9SRZ0
Viral carcinogenesis,n/a,map05203,4,227,0.291238394650681,0.448992525086466,"Q9LQQ9, Q39071, Q8LRK8, O82480",,Q9LQQ9; Q39071; Q8LRK8; O82480
Human T-cell leukemia virus 1 infection,n/a,map05166,3,168,0.228069499316431,0.41020833557608,"Q9LQQ9, Q9C701, Q39071",,Q9LQQ9; Q9C701; Q39071
Type I diabetes mellitus,n/a,map04940,1,19,0.175896075485256,0.373418717628536,Q9LSH2,,Q9LSH2
Legionellosis,n/a,map05134,1,81,0.547687304941305,0.641859782714019,Q9LHA8,,Q9LHA8
Tuberculosis,n/a,map05152,1,129,1,1.03187250996016,Q9LQQ9,,Q9LQQ9
Longevity regulating pathway - worm,n/a,map04212,9,180,0.000102898891080842,0.00156769486999636,"Q9FUS9, Q9FUS8, Q9SHH6, Q9SHH7, Q9XIF8, Q8L7C9, Q39152, Q96324, P25819",,Q9FUS9; Q9FUS8; Q9SHH6; Q9SHH7; Q9XIF8; Q8L7C9; Q39152; Q96324; P25819
Protein processing in endoplasmic reticulum,n/a,map04141,13,364,9.35532177546532E-05,0.00151439271240345,"Q9SRZ0, Q9LNW0, F4ICD9, P13853, Q9XIE3, P29830, O81822, P27323, Q9LHA8, P19036, Q9M206, Q9ZW31, Q96331",,Q9SRZ0; Q9LNW0; F4ICD9; P13853; Q9XIE3; P29830; O81822; P27323; Q9LHA8; P19036; Q9M206; Q9ZW31; Q96331
Lysosome,n/a,map04142,2,125,0.345895324105371,0.481649940555329,"Q9SCX8, P43295",,Q9SCX8; P43295
Huntington disease,n/a,map05016,3,437,0.804728142649713,0.861258632009403,"Q9FHY0, Q9ZVB9, O05000",,Q9FHY0; Q9ZVB9; O05000
Synaptic vesicle cycle,n/a,map04721,1,106,1,1.03187250996016,Q9ZPV9,,Q9ZPV9
alpha-Linolenic acid metabolism,n/a,map00592,1,71,0.501723032614852,0.629279735822017,Q9SGH6,,Q9SGH6
Sphingolipid signaling pathway,n/a,map04071,2,119,0.324891127198223,0.468784411946182,"Q9LQQ9, O82480",,Q9LQQ9; O82480
PI3K-Akt signaling pathway,n/a,map04151,4,155,0.0684801823499957,0.27286718813306,"Q9LQQ9, P27323, Q8RWC9, O82480",,Q9LQQ9; P27323; Q8RWC9; O82480
AMPK signaling pathway,n/a,map04152,2,141,0.400718053845276,0.5405519580517,"Q39071, Q8RWC9",,Q39071; Q8RWC9
Human papillomavirus infection,n/a,map05165,2,212,1,1.03187250996016,"Q9LQQ9, Q39071",,Q9LQQ9; Q39071
Adrenergic signaling in cardiomyocytes,n/a,map04261,1,81,0.547687304941305,0.641859782714019,Q9LQQ9,,Q9LQQ9
Peroxisome,n/a,map04146,3,144,0.169349242285211,0.365512114598913,"Q39152, Q9FPH4, P25819",,Q39152; Q9FPH4; P25819
cAMP signaling pathway,n/a,map04024,2,97,0.246836256750797,0.420595990121424,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Propanoate metabolism,n/a,map00640,1,73,0.511274859008637,0.636635521554023,P56765,,P56765
Carbon metabolism,n/a,map01200,4,480,1,1.03187250996016,"Q9S7A0, O82191, P25819, P56765",,Q9S7A0; O82191; P25819; P56765
Fatty acid metabolism,n/a,map01212,2,111,0.29662644893055,0.451919119253014,"Q9M880, P56765",,Q9M880; P56765
Biosynthesis of unsaturated fatty acids,n/a,map01040,1,38,0.314271599037143,0.463796832767066,Q9M880,,Q9M880
PPAR signaling pathway,n/a,map03320,1,64,0.466798709928004,0.601496845131109,O82191,,O82191
MAPK signaling pathway - yeast,n/a,map04011,2,78,0.180053703503724,0.376079912963423,"Q9LQQ9, P25819",,Q9LQQ9; P25819
Hepatitis C,n/a,map05160,1,66,0.477019445814748,0.607115658309679,Q9LQQ9,,Q9LQQ9
NOD-like receptor signaling pathway,n/a,map04621,4,117,0.0299853837204175,0.189419863014345,"Q9LQQ9, Q9XIF4, Q9FJV7, P27323",,Q9LQQ9; Q9XIF4; Q9FJV7; P27323
Neurotrophin signaling pathway,n/a,map04722,2,84,0.200904391957428,0.374347032496214,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Glyoxylate and dicarboxylate metabolism,n/a,map00630,1,144,1,1.03187250996016,P25819,,P25819
Carbon fixation pathways in prokaryotes,n/a,map00720,1,54,0.412622397873162,0.549456046525187,P56765,,P56765
Circadian rhythm - plant,n/a,map04712,5,71,0.000860588597725317,0.00891569787243429,"Q9SQI2, Q93WK5, Q39057, Q6LA42, Q9LVG4",,Q9SQI2; Q93WK5; Q39057; Q6LA42; Q9LVG4
Epstein-Barr virus infection,n/a,map05169,3,154,0.193292825219272,0.373603296505906,"Q39071, Q9FHY0, O82480",,Q39071; Q9FHY0; O82480
Pyrimidine metabolism,n/a,map00240,2,98,0.250392539630327,0.422486434946285,"A0A178WJZ2, O64753",,A0A178WJZ2; O64753
Autophagy - animal,n/a,map04140,2,145,0.655164759693488,0.725160994703476,"Q9LQQ9, Q8RWC9",,Q9LQQ9; Q8RWC9
Nitrogen metabolism,n/a,map00910,1,79,0.538846552915771,0.646116931505485,Q9S7A0,,Q9S7A0
Protein export,n/a,map03060,1,96,0.608813124262207,0.682608654475807,Q9M206,,Q9M206
Parkinson disease,n/a,map05012,4,411,1,1.03187250996016,"Q9XIF4, Q9FHY0, Q9FJV7, O05000",,Q9XIF4; Q9FHY0; Q9FJV7; O05000
Prion diseases,n/a,map05020,2,20,0.0188237156044862,0.131766009231403,"Q9LQQ9, Q9STH1",,Q9LQQ9; Q9STH1
Antigen processing and presentation,n/a,map04612,3,78,0.0436638112544107,0.221743668919458,"P27323, Q9LHA8, Q9SKY8",,P27323; Q9LHA8; Q9SKY8
Brassinosteroid biosynthesis,n/a,map00905,1,15,0.143383007588493,0.350341499673771,Q94IA6,,Q94IA6
Glucosinolate biosynthesis,n/a,map00966,10,47,1.88603144213817E-10,1.62827381171262E-08,"Q9FUY7, Q9FZ80, Q9FMT1, Q9FG67, Q9FN52, Q9LE06, Q9LYT7, Q501D8, Q9ZW84, Q94AR8",,Q9FUY7; Q9FZ80; Q9FMT1; Q9FG67; Q9FN52; Q9LE06; Q9LYT7; Q501D8; Q9ZW84; Q94AR8
2-Oxocarboxylic acid metabolism,n/a,map01210,10,126,9.36459327599325E-07,6.06357414620563E-05,"Q9FUY7, Q9FMT1, Q9FG67, Q9FN52, Q9S702, Q9LE06, Q9LYT7, Q501D8, Q9ZW84, Q94AR8",,Q9FUY7; Q9FMT1; Q9FG67; Q9FN52; Q9S702; Q9LE06; Q9LYT7; Q501D8; Q9ZW84; Q94AR8
Toxoplasmosis,n/a,map05145,2,81,0.190440559871629,0.376519885547724,"Q9LQQ9, Q9LHA8",,Q9LQQ9; Q9LHA8
Drug metabolism - other enzymes,n/a,map00983,7,141,0.000621219339899893,0.00699546995800314,"Q9FUS9, Q9FUS8, Q9SHH6, Q9SHH7, Q9XIF8, Q8L7C9, Q96324",,Q9FUS9; Q9FUS8; Q9SHH6; Q9SHH7; Q9XIF8; Q8L7C9; Q96324
Amino sugar and nucleotide sugar metabolism,n/a,map00520,4,249,0.314304850865417,0.459915007763519,"Q9SRW9, Q9LNE3, O64749, O81862",,Q9SRW9; Q9LNE3; O64749; O81862
Zeatin biosynthesis,n/a,map00908,4,59,0.00324328929896589,0.031111552904895,"Q9ZW95, Q94ID1, Q9SCP5, Q9FUJ2",,Q9ZW95; Q94ID1; Q9SCP5; Q9FUJ2
Alzheimer disease,n/a,map05010,4,426,1,1.03187250996016,"Q9LQQ9, Q9FHY0, Q9FJV7, O05000",,Q9LQQ9; Q9FHY0; Q9FJV7; O05000
Spinocerebellar ataxia,n/a,map05017,1,183,1,1.03187250996016,Q9FHY0,,Q9FHY0
Biosynthesis of amino acids,n/a,map01230,3,419,0.803462972066755,0.863472654627758,"Q9SA18, Q9S702, Q94AR8",,Q9SA18; Q9S702; Q94AR8
Longevity regulating pathway,n/a,map04211,2,65,0.136280116193487,0.337766029608739,"Q8RWC9, P25819",,Q8RWC9; P25819
Cysteine and methionine metabolism,n/a,map00270,10,201,4.48334792525267E-05,0.000893220855877262,"Q06402, O65378, Q9SA18, Q9SGU9, Q3E9D5, Q37001, Q9S702, Q9SR86, Q8LAX0, Q9M0S8",,Q06402; O65378; Q9SA18; Q9SGU9; Q3E9D5; Q37001; Q9S702; Q9SR86; Q8LAX0; Q9M0S8
"Valine, leucine and isoleucine biosynthesis",n/a,map00290,4,39,0.000781953875817446,0.00843858557652993,"Q9FMT1, Q9LYT7, Q9ZW84, Q94AR8",,Q9FMT1; Q9LYT7; Q9ZW84; Q94AR8
Flavonoid biosynthesis,n/a,map00941,1,41,0.33388948281822,0.471266354495471,Q9SEV0,,Q9SEV0
Cellular senescence,n/a,map04218,3,140,0.160027493458507,0.352741453665987,"Q9LQQ9, Q39071, Q9FJV7",,Q9LQQ9; Q39071; Q9FJV7
Pathways in cancer,n/a,map05200,14,283,1.53950380341126E-06,7.97462970167035E-05,"Q9SRZ0, Q9LQQ9, Q9FUS9, Q9FUS8, Q9SHH6, Q9SHH7, Q9XIF8, Q8L7C9, Q7Y1C4, Q39071, P27323, Q96324, Q7Y1C5, O82480",,Q9SRZ0; Q9LQQ9; Q9FUS9; Q9FUS8; Q9SHH6; Q9SHH7; Q9XIF8; Q8L7C9; Q7Y1C4; Q39071; P27323; Q96324; Q7Y1C5; O82480
Transcriptional misregulation in cancer,n/a,map05202,1,78,0.534361642285862,0.649763687098771,Q39071,,Q39071
Acute myeloid leukemia,n/a,map05221,2,26,0.0296581974496944,0.192036828486771,"Q9LQQ9, Q39071",,Q9LQQ9; Q39071
Hepatitis B,n/a,map05161,2,54,0.101522219076485,0.300505768466397,"Q9LQQ9, Q39071",,Q9LQQ9; Q39071
Progesterone-mediated oocyte maturation,n/a,map04914,5,65,0.000591114828955624,0.00695903366815939,"Q9LQQ9, F4KEC6, Q39071, P27323, O22806",,Q9LQQ9; F4KEC6; Q39071; P27323; O22806
Porphyrin and chlorophyll metabolism,n/a,map00860,1,92,0.593369860005654,0.671103902801155,Q66WT5,,Q66WT5
Terpenoid backbone biosynthesis,n/a,map00900,2,105,0.275305579155744,0.437448742339496,"Q56Y11, Q9LHR4",,Q56Y11; Q9LHR4
Choline metabolism in cancer,n/a,map05231,2,96,0.243281711889879,0.420066422529858,"Q9LQQ9, O82480",,Q9LQQ9; O82480
FoxO signaling pathway,n/a,map04068,3,90,0.0611190065084592,0.263830378094849,"Q9LQQ9, Q8RWC9, P25819",,Q9LQQ9; Q8RWC9; P25819
Prostate cancer,n/a,map05215,2,43,0.0698490802644022,0.274104724067881,"Q9LQQ9, P27323",,Q9LQQ9; P27323
Gastric cancer,n/a,map05226,3,54,0.0177085701499262,0.134897637318555,"Q9LQQ9, Q9SGY1, Q9M0M2",,Q9LQQ9; Q9SGY1; Q9M0M2
Cushing syndrome,n/a,map04934,1,24,0.214808967593324,0.394578174515397,Q9LQQ9,,Q9LQQ9
Measles,n/a,map05162,1,58,0.434923406448393,0.574720215663948,Q9LHA8,,Q9LHA8
MicroRNAs in cancer,n/a,map05206,4,95,0.015643712224348,0.122779438366853,"Q9LQQ9, Q9SGY1, Q9M0S8, Q9M0M2",,Q9LQQ9; Q9SGY1; Q9M0S8; Q9M0M2
"Cutin, suberine and wax biosynthesis",n/a,map00073,4,52,0.0021085642847581,0.0210045442212442,"Q39152, Q94CD1, Q9FFQ7, O23066",,Q39152; Q94CD1; Q9FFQ7; O23066
Carotenoid biosynthesis,n/a,map00906,2,44,0.0725727447870919,0.2805424014904,"Q9FGC7, O49505",,Q9FGC7; O49505
ABC transporters,n/a,map02010,2,35,0.0493881461832302,0.224412804586958,"Q9SGY1, Q9M0M2",,Q9SGY1; Q9M0M2
Bile secretion,n/a,map04976,2,32,0.0423895286716088,0.219577758518933,"Q9SGY1, Q9M0M2",,Q9SGY1; Q9M0M2
Human immunodeficiency virus 1 infection,n/a,map05170,3,172,0.238217157039718,0.414082172303939,"Q9SRZ0, Q9LQQ9, O82480",,Q9SRZ0; Q9LQQ9; O82480
Pancreatic secretion,n/a,map04972,2,63,0.129775873417162,0.33611951215045,"Q94A41, O82480",,Q94A41; O82480
Carbohydrate digestion and absorption,n/a,map04973,1,20,0.1838298244615,0.373426859102184,Q94A41,,Q94A41
Hepatocellular carcinoma,n/a,map05225,8,119,3.51632981403058E-05,0.000910729421833921,"Q9LQQ9, Q9FUS9, Q9FUS8, Q9SHH6, Q9SHH7, Q9XIF8, Q8L7C9, Q96324",,Q9LQQ9; Q9FUS9; Q9FUS8; Q9SHH6; Q9SHH7; Q9XIF8; Q8L7C9; Q96324
Thermogenesis,n/a,map04714,2,259,1,1.03187250996016,"Q8RWC9, O05000",,Q8RWC9; O05000
Phagosome,n/a,map04145,2,159,0.670171442472994,0.732381449791162,"Q9M206, O82480",,Q9M206; O82480
Amyotrophic lateral sclerosis (ALS),n/a,map05014,2,87,0.21143231541124,0.391149783510794,"O82480, P25819",,O82480; P25819
Longevity regulating pathway - multiple species,n/a,map04213,3,73,0.037249585822759,0.219264607456695,"Q9LHA8, Q8RWC9, P25819",,Q9LHA8; Q8RWC9; P25819
Lysine biosynthesis,n/a,map00300,2,30,0.037950764703313,0.218427734625735,"Q9SA18, Q9S702",,Q9SA18; Q9S702
Necroptosis,n/a,map04217,2,122,0.335417919640272,0.469585087496381,"P27323, Q9S7A0",,P27323; Q9S7A0
Calcium signaling pathway,n/a,map04020,1,80,0.543288302210975,0.646950208150081,Q9FJV7,,Q9FJV7
cGMP-PKG signaling pathway,n/a,map04022,1,78,0.534361642285862,0.649763687098771,Q9LQQ9,,Q9LQQ9
Influenza A,n/a,map05164,1,80,0.543288302210975,0.646950208150081,Q9LQQ9,,Q9LQQ9
Apelin signaling pathway,n/a,map04371,2,69,0.149494546515965,0.353598973037763,"Q9LQQ9, Q8RWC9",,Q9LQQ9; Q8RWC9
Kaposi sarcoma-associated herpesvirus infection,n/a,map05167,2,138,0.390593007601337,0.529652298265687,"Q9LQQ9, O82480",,Q9LQQ9; O82480
GABAergic synapse,n/a,map04727,1,53,0.406911078218946,0.546062016884492,Q9LSH2,,Q9LSH2
Oxidative phosphorylation,n/a,map00190,1,290,0.537080872431076,0.646995097486738,O05000,,O05000
Ras signaling pathway,n/a,map04014,2,71,0.156194750054227,0.354863511088113,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Axon regeneration,n/a,map04361,3,87,0.0564898034369887,0.247980662545425,"Q8RWC9, O48771, O82480",,Q8RWC9; O48771; O82480
Rap1 signaling pathway,n/a,map04015,2,54,0.101522219076485,0.300505768466397,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Glioma,n/a,map05214,1,34,0.287213523755343,0.448122305136349,Q9LQQ9,,Q9LQQ9
Fluid shear stress and atherosclerosis,n/a,map05418,11,197,6.78417292349614E-06,0.000251014398169357,"Q9FUS9, Q9FUS8, Q9SHH6, Q9SHH7, Q9XIF8, Q9XIF4, Q8L7C9, P27323, Q96324, Q8RWC9, O82480",,Q9FUS9; Q9FUS8; Q9SHH6; Q9SHH7; Q9XIF8; Q9XIF4; Q8L7C9; P27323; Q96324; Q8RWC9; O82480
Pertussis,n/a,map05133,1,38,0.314271599037143,0.463796832767066,Q9LQQ9,,Q9LQQ9
Human cytomegalovirus infection,n/a,map05163,2,93,0.232632233117694,0.411274732952101,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Alcoholism,n/a,map05034,2,144,0.654180733466645,0.727179441922151,"Q9LQQ9, Q8LRK8",,Q9LQQ9; Q8LRK8
Vascular smooth muscle contraction,n/a,map04270,1,37,0.307604849845605,0.457871586839148,Q9LQQ9,,Q9LQQ9
Insulin signaling pathway,n/a,map04910,3,135,0.148606782733147,0.356381080813751,"Q9LQQ9, Q8RWC9, O80625",,Q9LQQ9; Q8RWC9; O80625
GnRH signaling pathway,n/a,map04912,1,41,0.33388948281822,0.471266354495471,Q9LQQ9,,Q9LQQ9
Estrogen signaling pathway,n/a,map04915,3,48,0.0131477744156896,0.106414799176987,"Q9LQQ9, P27323, Q9LHA8",,Q9LQQ9; P27323; Q9LHA8
Melanogenesis,n/a,map04916,1,29,0.251885933753571,0.418195236167788,Q9LQQ9,,Q9LQQ9
Oxytocin signaling pathway,n/a,map04921,2,79,0.183506612180449,0.378710857009851,"Q9LQQ9, Q8RWC9",,Q9LQQ9; Q8RWC9
Glucagon signaling pathway,n/a,map04922,1,133,1,1.03187250996016,Q8RWC9,,Q8RWC9
Circadian entrainment,n/a,map04713,1,19,0.175896075485256,0.373418717628536,Q9LQQ9,,Q9LQQ9
C-type lectin receptor signaling pathway,n/a,map04625,1,40,0.327413301896711,0.467217879841588,Q9LQQ9,,Q9LQQ9
Long-term potentiation,n/a,map04720,1,65,0.471933784048725,0.605103218161484,Q9LQQ9,,Q9LQQ9
RNA transport,n/a,map03013,2,285,1,1.03187250996016,"Q6AWV1, Q9SRU3",,Q6AWV1; Q9SRU3
Glycerophospholipid metabolism,n/a,map00564,3,164,0.218006911475576,0.39763232445193,"Q9LMM0, Q9XI60, Q9FLM1",,Q9LMM0; Q9XI60; Q9FLM1
